Sequence Name,Sequence Description,Blast Top Hit Description (HSP),Blast Min E-Value,Blast Hit Taxonomy Name,Annotation GO ID,Annotation GO Term,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Name
Xele.ptg000021l.316_1,RecName: Full=Histone deacetylase 15 [Arabidopsis thaliana],sp|Q8GXJ1.2|RecName: Full=Histone deacetylase 15 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000118;GO:0004407;GO:0006476;GO:0008270;GO:0009408;GO:0009507;GO:0009789;GO:0010053;GO:0015631;GO:0042548;GO:0043232;GO:0045604;GO:0045814;GO:0048316;GO:0048510;GO:0051289;GO:2000306,histone deacetylase complex;histone deacetylase activity;protein deacetylation;zinc ion binding;response to heat;chloroplast;positive regulation of abscisic acid-activated signaling pathway;root epidermal cell differentiation;tubulin binding;regulation of photosynthesis, light reaction;intracellular non-membrane-bounded organelle;regulation of epidermal cell differentiation;negative regulation of gene expression, epigenetic;seed development;regulation of timing of transition from vegetative to reproductive phase;protein homotetramerization;positive regulation of photomorphogenesis,EC:3.5.1.98,histone deacetylase,,
Xele.ptg000021l.3_1,RecName: Full=Chlorophyll a-b binding protein 2.4, chloroplastic; AltName: Full=Photosystem II light harvesting complex gene 2.4; AltName: Full=Protein LIGHT-HARVESTING CHLOROPHYLL B-BINDING 2.4; Flags: Precursor [Arabidopsis thaliana],sp|Q9XF87.1|RecName: Full=Chlorophyll a-b binding protein 2.4, chloroplastic AltName: Full=Photosystem II light harvesting complex gene 2.4 AltName: Full=Protein LIGHT-HARVESTING CHLOROPHYLL B-BINDING 2.4 Flags: Precursor [Arabidopsis thaliana],2.5E-172,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana/Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0003729;GO:0009269;GO:0009409;GO:0009517;GO:0009523;GO:0009644;GO:0009645;GO:0009768;GO:0009769;GO:0009782;GO:0010114;GO:0010196;GO:0010218;GO:0016168;GO:0019904;GO:0042631;GO:0046872;GO:0071215;GO:0090333;GO:1903428,mRNA binding;response to desiccation;response to cold;PSII associated light-harvesting complex II;photosystem II;response to high light intensity;response to low light intensity stimulus;photosynthesis, light harvesting in photosystem I;photosynthesis, light harvesting in photosystem II;photosystem I antenna complex;response to red light;nonphotochemical quenching;response to far red light;chlorophyll binding;protein domain specific binding;cellular response to water deprivation;metal ion binding;cellular response to abscisic acid stimulus;regulation of stomatal closure;positive regulation of reactive oxygen species biosynthetic process,,,,
Xele.ptg000021l.139_1,RecName: Full=Type IV inositol polyphosphate 5-phosphatase 11; Short=At5PTase11 [Arabidopsis thaliana],sp|Q5EAF2.1|RecName: Full=Type IV inositol polyphosphate 5-phosphatase 11 Short=At5PTase11 [Arabidopsis thaliana],6.7E-98,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000902;GO:0004439;GO:0005488;GO:0005886;GO:0007165;GO:0009651;GO:0009733;GO:0009737;GO:0009743;GO:0009753;GO:0009793;GO:0010051;GO:0034485;GO:0043813;GO:0046030;GO:0046856;GO:0048765;GO:0090351;GO:1901701,cell morphogenesis;phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity;binding;plasma membrane;signal transduction;response to salt stress;response to auxin;response to abscisic acid;response to carbohydrate;response to jasmonic acid;embryo development ending in seed dormancy;xylem and phloem pattern formation;phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity;phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity;inositol trisphosphate phosphatase activity;phosphatidylinositol dephosphorylation;root hair cell differentiation;seedling development;cellular response to oxygen-containing compound,EC:3.1.3.36;EC:3.1.3.86,phosphoinositide 5-phosphatase;phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase,,
Xele.ptg000021l.221_1,RecName: Full=NAC domain-containing protein 21/22; Short=ANAC021/ANAC022 [Arabidopsis thaliana],sp|Q84TE6.2|RecName: Full=NAC domain-containing protein 21/22 Short=ANAC021/ANAC022 [Arabidopsis thaliana],9.2E-94,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0005634;GO:0005737;GO:0009413;GO:0009531;GO:0009620;GO:0009651;GO:0009723;GO:0009734;GO:0009735;GO:0009737;GO:0009741;GO:0009825;GO:0009835;GO:0010029;GO:0010072;GO:0010199;GO:0010223;GO:0010365;GO:0010981;GO:0042542;GO:0042803;GO:0043068;GO:0045491;GO:0045893;GO:0048527;GO:0048759;GO:0051091;GO:0051782;GO:0080187;GO:0090058;GO:0090400;GO:0090709;GO:1900057;GO:1901348;GO:1902074;GO:1903648;GO:1904250;GO:1990110;GO:1990841,transcription cis-regulatory region binding;DNA-binding transcription factor activity;nucleus;cytoplasm;response to flooding;secondary cell wall;response to fungus;response to salt stress;response to ethylene;auxin-activated signaling pathway;response to cytokinin;response to abscisic acid;response to brassinosteroid;multidimensional cell growth;fruit ripening;regulation of seed germination;primary shoot apical meristem specification;organ boundary specification between lateral organs and the meristem;secondary shoot formation;positive regulation of ethylene biosynthetic process;regulation of cell wall macromolecule metabolic process;response to hydrogen peroxide;protein homodimerization activity;positive regulation of programmed cell death;xylan metabolic process;positive regulation of DNA-templated transcription;lateral root development;xylem vessel member cell differentiation;positive regulation of DNA-binding transcription factor activity;negative regulation of cell division;floral organ senescence;metaxylem development;stress-induced premature senescence;regulation of timing of plant organ formation;positive regulation of leaf senescence;positive regulation of secondary cell wall biogenesis;response to salt;positive regulation of chlorophyll catabolic process;positive regulation of age-related resistance;callus formation;promoter-specific chromatin binding,,,,
Xele.ptg000021l.130_1,RecName: Full=Cold-regulated 413 plasma membrane protein 2; Short=AtCOR413-PM2 [Arabidopsis thaliana],sp|Q9SVL6.1|RecName: Full=Cold-regulated 413 plasma membrane protein 2 Short=AtCOR413-PM2 [Arabidopsis thaliana],1.7E-77,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005886;GO:0009535;GO:0009631;GO:0009737;GO:0009744;GO:0009749;GO:0009750;GO:0009941;GO:0070417,plasma membrane;chloroplast thylakoid membrane;cold acclimation;response to abscisic acid;response to sucrose;response to glucose;response to fructose;chloroplast envelope;cellular response to cold,,,,
Xele.ptg000021l.341_1,RecName: Full=WRKY transcription factor 23; AltName: Full=WRKY DNA-binding protein 23 [Arabidopsis thaliana],sp|O22900.1|RecName: Full=WRKY transcription factor 23 AltName: Full=WRKY DNA-binding protein 23 [Arabidopsis thaliana],4.1E-17,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000122;GO:0000978;GO:0003700;GO:0005515;GO:0005634;GO:0009611;GO:0009737;GO:0009832;GO:0009867;GO:0009960;GO:0009961;GO:0010055;GO:0010228;GO:0032107;GO:0042659;GO:0042742;GO:0045893;GO:0048527;GO:0050832;GO:0051607;GO:0070301;GO:0070370;GO:1900057;GO:1901002;GO:1901141;GO:1904369;GO:1990170,negative regulation of transcription by RNA polymerase II;RNA polymerase II cis-regulatory region sequence-specific DNA binding;DNA-binding transcription factor activity;protein binding;nucleus;response to wounding;response to abscisic acid;plant-type cell wall biogenesis;jasmonic acid mediated signaling pathway;endosperm development;response to 1-aminocyclopropane-1-carboxylic acid;atrichoblast differentiation;vegetative to reproductive phase transition of meristem;regulation of response to nutrient levels;regulation of cell fate specification;defense response to bacterium;positive regulation of DNA-templated transcription;lateral root development;defense response to fungus;defense response to virus;cellular response to hydrogen peroxide;cellular heat acclimation;positive regulation of leaf senescence;positive regulation of response to salt stress;regulation of lignin biosynthetic process;positive regulation of sclerenchyma cell differentiation;stress response to cadmium ion,,,,
Xele.ptg000021l.288_1,RecName: Full=Serine/threonine-protein phosphatase BSL3; AltName: Full=BSU1-like protein 3 [Arabidopsis thaliana],sp|Q9SHS7.2|RecName: Full=Serine/threonine-protein phosphatase BSL3 AltName: Full=BSU1-like protein 3 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005515;GO:0005634;GO:0005829;GO:0005886;GO:0006468;GO:0006470;GO:0007131;GO:0008287;GO:0009740;GO:0009860;GO:0010161;GO:0017018;GO:0032880;GO:0046872;GO:0048768;GO:0048863;GO:0071215;GO:0080022;GO:1900459;GO:2000012,protein binding;nucleus;cytosol;plasma membrane;protein phosphorylation;protein dephosphorylation;reciprocal meiotic recombination;protein serine/threonine phosphatase complex;gibberellic acid mediated signaling pathway;pollen tube growth;red light signaling pathway;myosin phosphatase activity;regulation of protein localization;metal ion binding;root hair cell tip growth;stem cell differentiation;cellular response to abscisic acid stimulus;primary root development;positive regulation of brassinosteroid mediated signaling pathway;regulation of auxin polar transport,EC:3.1.3.16,protein-serine/threonine phosphatase,,
Xele.ptg000022l.812_1,RecName: Full=Outer envelope protein 64, chloroplastic; AltName: Full=Translocon at the outer membrane of chloroplasts 64-III [Arabidopsis thaliana],sp|Q9LVH5.1|RecName: Full=Outer envelope protein 64, chloroplastic AltName: Full=Translocon at the outer membrane of chloroplasts 64-III [Arabidopsis thaliana],1.7E-21,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0004721;GO:0004842;GO:0005635;GO:0005654;GO:0005829;GO:0005886;GO:0006457;GO:0006486;GO:0009507;GO:0009526;GO:0009651;GO:0009734;GO:0009742;GO:0009789;GO:0010017;GO:0010019;GO:0010286;GO:0010305;GO:0016567;GO:0016757;GO:0030150;GO:0030163;GO:0031072;GO:0046906;GO:0048731;GO:0051087;GO:0065003;GO:0098588;GO:1902325,phosphoprotein phosphatase activity;ubiquitin-protein transferase activity;nuclear envelope;nucleoplasm;cytosol;plasma membrane;protein folding;protein glycosylation;chloroplast;plastid envelope;response to salt stress;auxin-activated signaling pathway;brassinosteroid mediated signaling pathway;positive regulation of abscisic acid-activated signaling pathway;red or far-red light signaling pathway;chloroplast-nucleus signaling pathway;heat acclimation;leaf vascular tissue pattern formation;protein ubiquitination;glycosyltransferase activity;protein import into mitochondrial matrix;protein catabolic process;heat shock protein binding;tetrapyrrole binding;system development;protein-folding chaperone binding;protein-containing complex assembly;bounding membrane of organelle;negative regulation of chlorophyll biosynthetic process,EC:2.4;EC:2.3.2;EC:3.1.3,Glycosyltransferases;Acyltransferases;Acting on ester bonds,,
Xele.ptg000022l.1022_1,RecName: Full=Ninja-family protein AFP2; AltName: Full=ABI five-binding protein 2; Short=ABI5-binding protein 2 [Arabidopsis thaliana],sp|Q9LMX5.1|RecName: Full=Ninja-family protein AFP2 AltName: Full=ABI five-binding protein 2 Short=ABI5-binding protein 2 [Arabidopsis thaliana],1.7E-54,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005515;GO:0005634;GO:0006950;GO:0009628;GO:0009737;GO:0009867;GO:0045892;GO:1901371,protein binding;nucleus;response to stress;response to abiotic stimulus;response to abscisic acid;jasmonic acid mediated signaling pathway;negative regulation of DNA-templated transcription;regulation of leaf morphogenesis,,,,
Xele.ptg000022l.689_1,RecName: Full=Auxin-responsive protein SAUR71; AltName: Full=Protein SMALL AUXIN UP RNA 71 [Arabidopsis thaliana],sp|Q9SGU2.1|RecName: Full=Auxin-responsive protein SAUR71 AltName: Full=Protein SMALL AUXIN UP RNA 71 [Arabidopsis thaliana],8.0E-25,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005515;GO:0005634;GO:0005737;GO:0005886;GO:0009266;GO:0009639;GO:0009733;GO:0009737;GO:0009741;GO:1900140,protein binding;nucleus;cytoplasm;plasma membrane;response to temperature stimulus;response to red or far red light;response to auxin;response to abscisic acid;response to brassinosteroid;regulation of seedling development,,,,
Xele.ptg000022l.630_1,RecName: Full=G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130; Flags: Precursor [Arabidopsis thaliana],sp|O64477.1|RecName: Full=G-type lectin S-receptor-like serine/threonine-protein kinase At2g19130 Flags: Precursor [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0002376;GO:0004674;GO:0005515;GO:0005622;GO:0006468;GO:0007166;GO:0032496;GO:0038023;GO:0071215;GO:0098542,immune system process;protein serine/threonine kinase activity;protein binding;intracellular anatomical structure;protein phosphorylation;cell surface receptor signaling pathway;response to lipopolysaccharide;signaling receptor activity;cellular response to abscisic acid stimulus;defense response to other organism,EC:2.7.11.1,non-specific serine/threonine protein kinase,,
Xele.ptg000022l.566_1,RecName: Full=Dehydration-responsive element-binding protein 2C; Short=Protein DREB2C [Arabidopsis thaliana],sp|Q8LFR2.2|RecName: Full=Dehydration-responsive element-binding protein 2C Short=Protein DREB2C [Arabidopsis thaliana],2.7E-53,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0005515;GO:0005634;GO:0005737;GO:0005886;GO:0008219;GO:0009414;GO:0009555;GO:0009611;GO:0009736;GO:0009737;GO:0009751;GO:0009753;GO:0009873;GO:0010224;GO:0010286;GO:0019760;GO:0034605;GO:0042542;GO:0045595;GO:0045893;GO:0050832;GO:0071472;GO:0071497,transcription cis-regulatory region binding;DNA-binding transcription factor activity;protein binding;nucleus;cytoplasm;plasma membrane;cell death;response to water deprivation;pollen development;response to wounding;cytokinin-activated signaling pathway;response to abscisic acid;response to salicylic acid;response to jasmonic acid;ethylene-activated signaling pathway;response to UV-B;heat acclimation;glucosinolate metabolic process;cellular response to heat;response to hydrogen peroxide;regulation of cell differentiation;positive regulation of DNA-templated transcription;defense response to fungus;cellular response to salt stress;cellular response to freezing,,,,
Xele.ptg000022l.1154_1,RecName: Full=Transcription factor MYB83; AltName: Full=Myb-related protein 83; Short=AtMYB83 [Arabidopsis thaliana],sp|Q9C6U1.1|RecName: Full=Transcription factor MYB83 AltName: Full=Myb-related protein 83 Short=AtMYB83 [Arabidopsis thaliana],9.5E-70,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000162;GO:0000987;GO:0002213;GO:0003700;GO:0005515;GO:0005634;GO:0005737;GO:0006723;GO:0009094;GO:0009611;GO:0009737;GO:0009759;GO:0009800;GO:0009825;GO:0009909;GO:0010089;GO:0010091;GO:0010119;GO:0010214;GO:0010224;GO:0010438;GO:0035017;GO:0045892;GO:0045893;GO:0050832;GO:0071365;GO:0080091;GO:1900384;GO:1901002;GO:1901141;GO:1901332;GO:1901348;GO:1901957;GO:1903086,tryptophan biosynthetic process;cis-regulatory region sequence-specific DNA binding;defense response to insect;DNA-binding transcription factor activity;protein binding;nucleus;cytoplasm;cuticle hydrocarbon biosynthetic process;L-phenylalanine biosynthetic process;response to wounding;response to abscisic acid;indole glucosinolate biosynthetic process;cinnamic acid biosynthetic process;multidimensional cell growth;regulation of flower development;xylem development;trichome branching;regulation of stomatal movement;seed coat development;response to UV-B;cellular response to sulfur starvation;cuticle pattern formation;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;defense response to fungus;cellular response to auxin stimulus;regulation of raffinose metabolic process;regulation of flavonol biosynthetic process;positive regulation of response to salt stress;regulation of lignin biosynthetic process;negative regulation of lateral root development;positive regulation of secondary cell wall biogenesis;regulation of cutin biosynthetic process;negative regulation of sinapate ester biosynthetic process,,,,
Xele.ptg000022l.1126_1,RecName: Full=Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 5; AltName: Full=Lysophosphatidyl acyltransferase 5 [Arabidopsis thaliana],sp|Q9LHN4.1|RecName: Full=Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 5 AltName: Full=Lysophosphatidyl acyltransferase 5 [Arabidopsis thaliana],1.7E-130,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0003729;GO:0003841;GO:0004672;GO:0005737;GO:0009615;GO:0009617;GO:0009620;GO:0009627;GO:0009723;GO:0010224;GO:0016020;GO:0016024;GO:0031540;GO:0043231;GO:0046686,mRNA binding;1-acylglycerol-3-phosphate O-acyltransferase activity;protein kinase activity;cytoplasm;response to virus;response to bacterium;response to fungus;systemic acquired resistance;response to ethylene;response to UV-B;membrane;CDP-diacylglycerol biosynthetic process;regulation of anthocyanin biosynthetic process;intracellular membrane-bounded organelle;response to cadmium ion,EC:2.7.1;EC:2.3.1.51,Transferring phosphorus-containing groups;1-acylglycerol-3-phosphate O-acyltransferase,,
Xele.ptg000022l.623_1,RecName: Full=Transcription factor MYB59; AltName: Full=Myb-related protein 59; Short=AtMYB59 [Arabidopsis thaliana],sp|Q4JL84.2|RecName: Full=Transcription factor MYB59 AltName: Full=Myb-related protein 59 Short=AtMYB59 [Arabidopsis thaliana],2.7E-77,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000987;GO:0003700;GO:0005515;GO:0005634;GO:0006952;GO:0008219;GO:0009094;GO:0009411;GO:0009620;GO:0009646;GO:0009737;GO:0009740;GO:0009867;GO:0009909;GO:0010017;GO:0010090;GO:0010345;GO:0010373;GO:0016036;GO:0035865;GO:0043266;GO:0045165;GO:0045723;GO:0045892;GO:0045893;GO:0048354;GO:0048765;GO:0050826;GO:0055062;GO:0080086;GO:0120195;GO:1901002;GO:1901141;GO:1902074;GO:1990841;GO:2000652,cis-regulatory region sequence-specific DNA binding;DNA-binding transcription factor activity;protein binding;nucleus;defense response;cell death;L-phenylalanine biosynthetic process;response to UV;response to fungus;response to absence of light;response to abscisic acid;gibberellic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;regulation of flower development;red or far-red light signaling pathway;trichome morphogenesis;suberin biosynthetic process;negative regulation of gibberellin biosynthetic process;cellular response to phosphate starvation;cellular response to potassium ion;regulation of potassium ion transport;cell fate commitment;positive regulation of fatty acid biosynthetic process;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;mucilage biosynthetic process involved in seed coat development;root hair cell differentiation;response to freezing;phosphate ion homeostasis;stamen filament development;positive regulation of anther dehiscence;positive regulation of response to salt stress;regulation of lignin biosynthetic process;response to salt;promoter-specific chromatin binding;regulation of secondary cell wall biogenesis,,,,
Xele.ptg000022l.1151_1,RecName: Full=Protein DETOXIFICATION 42; Short=AtDTX42; AltName: Full=Aluminum-activated citrate transporter; AltName: Full=AtMATE; AltName: Full=FRD-like protein; AltName: Full=Multidrug and toxic compound extrusion protein 42; Short=MATE protein 42 [Arabidopsis thaliana],sp|Q9SYD6.2|RecName: Full=Protein DETOXIFICATION 42 Short=AtDTX42 AltName: Full=Aluminum-activated citrate transporter AltName: Full=AtMATE AltName: Full=FRD-like protein AltName: Full=Multidrug and toxic compound extrusion protein 42 Short=MATE protein 42 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005381;GO:0006879;GO:0009536;GO:0009737;GO:0010044;GO:0015137;GO:0015746;GO:0016020;GO:0016036;GO:0030001;GO:0034220;GO:0035618,iron ion transmembrane transporter activity;intracellular iron ion homeostasis;plastid;response to abscisic acid;response to aluminum ion;citrate transmembrane transporter activity;citrate transport;membrane;cellular response to phosphate starvation;metal ion transport;monoatomic ion transmembrane transport;root hair,,,,
Xele.ptg000022l.1339_1,RecName: Full=Histone acetyltransferase GCN5; Short=AtGCN5; AltName: Full=BIG TOP protein [Arabidopsis thaliana],sp|Q9AR19.1|RecName: Full=Histone acetyltransferase GCN5 Short=AtGCN5 AltName: Full=BIG TOP protein [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000123;GO:0003677;GO:0005515;GO:0005634;GO:0006338;GO:0006950;GO:0009416;GO:0009737;GO:0009908;GO:0010015;GO:0010030;GO:0010484;GO:0045893;GO:0051716;GO:1904278,histone acetyltransferase complex;DNA binding;protein binding;nucleus;chromatin remodeling;response to stress;response to light stimulus;response to abscisic acid;flower development;root morphogenesis;positive regulation of seed germination;histone H3 acetyltransferase activity;positive regulation of DNA-templated transcription;cellular response to stimulus;positive regulation of wax biosynthetic process,EC:2.3.1.48,histone acetyltransferase,,
Xele.ptg000022l.903_1,RecName: Full=Probable E3 ubiquitin-protein ligase XERICO; AltName: Full=RING-type E3 ubiquitin transferase XERICO [Arabidopsis thaliana],sp|Q9SI09.1|RecName: Full=Probable E3 ubiquitin-protein ligase XERICO AltName: Full=RING-type E3 ubiquitin transferase XERICO [Arabidopsis thaliana],4.1E-35,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0005634;GO:0005829;GO:0009651;GO:0009687;GO:0009739;GO:0009789;GO:0009793;GO:0014070;GO:0046872;GO:0047484;GO:0051787;GO:0051865;GO:0061630;GO:0061635;GO:0071629,transcription cis-regulatory region binding;nucleus;cytosol;response to salt stress;abscisic acid metabolic process;response to gibberellin;positive regulation of abscisic acid-activated signaling pathway;embryo development ending in seed dormancy;response to organic cyclic compound;metal ion binding;regulation of response to osmotic stress;misfolded protein binding;protein autoubiquitination;ubiquitin protein ligase activity;regulation of protein complex stability;cytoplasm protein quality control by the ubiquitin-proteasome system,EC:2.3.2,Acyltransferases,,
